item,transcript_id,corpus_name,speaker_id,age,target_child_name,media_start,media_end,audio_file,pitch_mean,pitch_min,pitch_max,pitch_range
mommy,42454,Providence,22744,32,Naima,221.655,231.356,020720,,,,
mommy,42450,Providence,22744,30,Naima,1097.165,1099.46,020611,,,,
mommy,42456,Providence,22744,32,Naima,273.323,274.66,020811,,,,
mommy,42426,Providence,22744,24,Naima,2946.103,2947.415,020004,,,,
mommy,42443,Providence,22745,29,Naima,2350.7,2357.898,020507,,,,
mommy,42426,Providence,22744,24,Naima,3017.663,3019.018,020004,,,,
mommy,42426,Providence,22744,24,Naima,3019.018,3022.721,020004,,,,
mommy,42454,Providence,22744,32,Naima,759.551,763.175,020720,,,,
mommy,42438,Providence,22744,28,Naima,1736.625,1737.755,020324,,,,
mommy,42438,Providence,22744,28,Naima,1777.465,1779.57,020324,,,,
mommy,42445,Providence,22744,29,Naima,2305.098,2310.373,020515,,,,
mommy,42445,Providence,22745,29,Naima,2328.316,2329.825,020515,,,,
mommy,42426,Providence,22744,24,Naima,3421.905,3428.746,020004,,,,
mommy,42454,Providence,22744,32,Naima,951.91,955.351,020720,,,,
mommy,42442,Providence,22744,29,Naima,1121.575,1124.855,020427,,,,
mommy,42442,Providence,22744,29,Naima,1163.5,1165.81,020427,,,,
mommy,42448,Providence,22745,30,Naima,1205.008,1207.963,020519,,,,
mommy,42426,Providence,22744,24,Naima,3776.511,3778.761,020004,,,,
mommy,42453,Providence,22744,31,Naima,212.751,219.528,020713,,,,
mommy,42438,Providence,22744,28,Naima,2242.698,2246.343,020324,,,,
mommy,42445,Providence,22745,29,Naima,2594.796,2596.323,020515,,,,
mommy,42457,Providence,22744,33,Naima,641.67,646.353,020819,,,,
mommy,42453,Providence,22744,31,Naima,539.035,542.315,020713,,,,
mommy,42447,Providence,22744,30,Naima,552.586,555.88,020518,,,,
mommy,42451,Providence,22744,31,Naima,351.291,353.8,020625,,,,
mommy,42450,Providence,22744,30,Naima,2750.76,2755.585,020611,,,,
mommy,42452,Providence,22744,31,Naima,2138.71,2141.39,020703,,,,
mommy,42441,Providence,22744,29,Naima,3633.916,3637.406,020424,,,,
mommy,42448,Providence,22744,30,Naima,2032.785,2053.61,020519,,,,
mommy,42447,Providence,22745,30,Naima,772.013,774.541,020518,,,,
mommy,42444,Providence,22744,29,Naima,890.408,891.93,020514,,,,
mommy,42460,Providence,22744,34,Naima,97.843,99.388,021001,,,,
mommy,42453,Providence,22744,31,Naima,928.491,936.371,020713,,,,
mommy,42448,Providence,22744,30,Naima,2299.548,2313.025,020519,,,,
mommy,42459,Providence,22744,34,Naima,240.986,241.69,020923,,,,
mommy,42459,Providence,22744,34,Naima,242.631,244.52,020923,,,,
mommy,42438,Providence,22744,28,Naima,2912.011,2913.608,020324,,,,
mommy,42438,Providence,22744,28,Naima,2913.608,2915.628,020324,,,,
mommy,42438,Providence,22744,28,Naima,2917.696,2921.748,020324,,,,
mommy,42459,Providence,22744,34,Naima,259.185,261.871,020923,,,,
mommy,42452,Providence,22744,31,Naima,2868.665,2874.875,020703,,,,
mommy,42456,Providence,22744,32,Naima,2206.365,2207.838,020811,,,,
mommy,42447,Providence,22744,30,Naima,1056.181,1066.485,020518,,,,
mommy,42456,Providence,22744,32,Naima,2284.423,2289.28,020811,,,,
mommy,42458,Providence,22744,34,Naima,633.406,636.56,020917,,,,
mommy,42438,Providence,22744,28,Naima,3418.795,3421.008,020324,,,,
mommy,42438,Providence,22744,28,Naima,3425.013,3427.33,020324,,,,
mommy,42450,Providence,22744,30,Naima,3466.82,3472.65,020611,,,,
mommy,42438,Providence,22744,28,Naima,3668.121,3692.776,020324,,,,
mommy,42457,Providence,22744,33,Naima,1676.307,1677.717,020819,,,,
mommy,42444,Providence,22745,29,Naima,1673.75,1675.206,020514,,,,
mommy,42453,Providence,22744,31,Naima,1513.98,1516.598,020713,,,,
mommy,42458,Providence,22744,34,Naima,1018.855,1020.426,020917,,,,
mommy,42447,Providence,22744,30,Naima,1399.011,1400.341,020518,,,,
mommy,42457,Providence,22744,33,Naima,1827.263,1831.242,020819,,,,
mommy,42447,Providence,22744,30,Naima,1417.22,1418.23,020518,,,,
mommy,42456,Providence,22744,32,Naima,2759.901,2767.841,020811,,,,
mommy,42444,Providence,22745,29,Naima,1808.788,1812.83,020514,,,,
mommy,42452,Providence,22744,31,Naima,4252.755,4257.455,020703,,,,
mommy,42456,Providence,22745,32,Naima,4020.313,4026.331,020811,,,,
mommy,42459,Providence,22744,34,Naima,1045.493,1047.186,020923,,,,
mommy,42442,Providence,22744,29,Naima,3572.43,3576.573,020427,,,,
mommy,42447,Providence,22744,30,Naima,1636.878,1639.78,020518,,,,
mommy,42452,Providence,22744,31,Naima,4389.74,4394.73,020703,,,,
mommy,42442,Providence,22745,29,Naima,3638.025,3642.605,020427,,,,
mommy,42446,Providence,22745,30,Naima,79.621,83.55,020517,,,,
mommy,42442,Providence,22745,29,Naima,3741.235,3743.94,020427,,,,
mommy,42448,Providence,22744,30,Naima,3475.208,3476.843,020519,,,,
mommy,42448,Providence,22744,30,Naima,3504.128,3506.578,020519,,,,
mommy,42460,Providence,22744,34,Naima,1455.486,1465.525,021001,,,,
mommy,42462,Providence,22744,34,Naima,440.236,441.326,021008b,,,,
mommy,42451,Providence,22744,31,Naima,2611.55,2615.71,020625,,,,
mommy,42453,Providence,22744,31,Naima,2473.375,2476.918,020713,,,,
mommy,42453,Providence,22744,31,Naima,2705.988,2715.706,020713,,,,
mommy,42459,Providence,22744,34,Naima,1680.286,1681.881,020923,,,,
mommy,42446,Providence,22745,30,Naima,547.918,552.276,020517,,,,
mommy,42444,Providence,22744,29,Naima,2721.475,2723.695,020514,,,,
mommy,42451,Providence,22744,31,Naima,3210.5,3212.118,020625,,,,
mommy,42461,Providence,22744,34,Naima,2671.683,2673.998,021008a,,,,
mommy,42427,Providence,22744,24,Naima,310.423,313.615,020012,,,,
mommy,42427,Providence,22744,24,Naima,379.346,383.346,020012,,,,
mommy,42433,Providence,22744,26,Naima,15.451,18.473,020202,,,,
mommy,42444,Providence,22745,29,Naima,3263.793,3272.086,020514,,,,
mommy,42444,Providence,22745,29,Naima,3349.725,3352.021,020514,,,,
mommy,42433,Providence,22744,26,Naima,283.476,287.58,020202,,,,
mommy,42453,Providence,22744,31,Naima,3496.126,3500.148,020713,,,,
mommy,42446,Providence,22744,30,Naima,1247.643,1249.416,020517,,,,
mommy,42465,Providence,22744,35,Naima,1498.985,1504.693,021114,,,,
mommy,42447,Providence,22744,30,Naima,3513.251,3514.765,020518,,,,
mommy,42472,Providence,22756,14,Violet,170.633,180.595,010200,,,,
mommy,42427,Providence,22744,24,Naima,1441.561,1445.215,020012,,,,
mommy,42459,Providence,22744,34,Naima,2798.898,2800.89,020923,,,,
mommy,42472,Providence,22756,14,Violet,893.13,896.13,010200,,,,
mommy,42462,Providence,22744,34,Naima,3381.353,3393.613,021008b,,,,
mommy,42462,Providence,22744,34,Naima,3398.471,3414.955,021008b,,,,
mommy,42475,Providence,22756,15,Violet,63.591,67.246,010309,,,,
mommy,42462,Providence,22744,34,Naima,3538.416,3540.15,021008b,,,,
mommy,42459,Providence,22744,34,Naima,2987.565,2989.638,020923,,,,
mommy,42475,Providence,22756,15,Violet,313.761,316.901,010309,,,,
mommy,42464,Providence,22744,35,Naima,813.15,819.465,021027,,,,
mommy,42427,Providence,22744,24,Naima,2057.423,2060.256,020012,,,,
mommy,42472,Providence,22756,14,Violet,2672.45,2678.48,010200,,,,
mommy,42472,Providence,22756,14,Violet,2892.856,2897.688,010200,,,,
mommy,42472,Providence,22756,14,Violet,3016.505,3019.096,010200,,,,
mommy,42472,Providence,22756,14,Violet,3019.096,3022.81,010200,,,,
mommy,42472,Providence,22756,14,Violet,3022.81,3030.676,010200,,,,
mommy,42464,Providence,22744,35,Naima,1201.955,1219.291,021027,,,,
mommy,42455,Providence,22744,32,Naima,239.34,245.543,020727,,,,
mommy,42466,Providence,22744,36,Naima,2675.38,2687.4,021123,,,,
mommy,42433,Providence,22745,26,Naima,1967.911,1970.781,020202,,,,
mommy,42433,Providence,22745,26,Naima,1979.975,1982.118,020202,,,,
mommy,42477,Providence,22756,16,Violet,119.061,153.76,010407,,,,
mommy,42455,Providence,22744,32,Naima,401.61,403.185,020727,,,,
mommy,42427,Providence,22744,24,Naima,2805.631,2809.198,020012,,,,
mommy,42481,Providence,22756,19,Violet,161.283,164.491,010618,,,,
mommy,42481,Providence,22756,19,Violet,312.476,317.631,010618,,,,
mommy,42465,Providence,22744,35,Naima,2852.066,2859.245,021114,,,,
mommy,42465,Providence,22744,35,Naima,2859.245,2862.156,021114,,,,
mommy,42459,Providence,22744,34,Naima,3793.551,3795.408,020923,,,,
mommy,42481,Providence,22756,19,Violet,523.661,527.943,010618,,,,
mommy,42433,Providence,22745,26,Naima,2363.146,2365.116,020202,,,,
mommy,42455,Providence,22744,32,Naima,705.315,708.93,020727,,,,
mommy,42477,Providence,22756,16,Violet,1221.461,1222.558,010407,,,,
mommy,42481,Providence,22756,19,Violet,756.763,764.496,010618,,,,
mommy,42477,Providence,22756,16,Violet,1533.108,1536.613,010407,,,,
mommy,42466,Providence,22744,36,Naima,3712.475,3717.35,021123,,,,
mommy,42478,Providence,22756,17,Violet,555.546,558.09,010420,,,,
mommy,42433,Providence,22745,26,Naima,2592.768,2596.308,020202,,,,
mommy,42476,Providence,22756,16,Violet,77.858,79.321,010326,,,,
mommy,42476,Providence,22756,16,Violet,103.178,105.246,010326,,,,
mommy,42433,Providence,22744,26,Naima,2641.908,2646.78,020202,,,,
mommy,42446,Providence,22744,30,Naima,3127.161,3132.571,020517,,,,
mommy,42477,Providence,22756,16,Violet,1939.151,1944.016,010407,,,,
mommy,42483,Providence,22756,19,Violet,34.461,36.018,010704,,,,
mommy,42483,Providence,22756,19,Violet,36.018,37.721,010704,,,,
mommy,42477,Providence,22756,16,Violet,1972.055,1975.711,010407,,,,
mommy,42476,Providence,22756,16,Violet,683.708,687.181,010326,,,,
mommy,42476,Providence,22756,16,Violet,801.865,806.246,010326,,,,
mommy,42480,Providence,22756,18,Violet,458.726,460.85,010520,,,,
mommy,42478,Providence,22756,17,Violet,1186.483,1189.29,010420,,,,
mommy,42480,Providence,22756,18,Violet,623.051,624.298,010520,,,,
mommy,42480,Providence,22756,18,Violet,628.306,630.143,010520,,,,
mommy,42480,Providence,22756,18,Violet,684.645,693.741,010520,,,,
mommy,42483,Providence,22756,19,Violet,693.643,695.818,010704,,,,
mommy,42480,Providence,22756,18,Violet,1389.543,1392.015,010520,,,,
mommy,42476,Providence,22756,16,Violet,2411.436,2415.713,010326,,,,
mommy,42476,Providence,22756,16,Violet,2499.235,2502.631,010326,,,,
mommy,42480,Providence,22756,18,Violet,1578.296,1579.913,010520,,,,
mommy,42476,Providence,22756,16,Violet,2651.036,2662.185,010326,,,,
mommy,42482,Providence,22756,17,Violet,942.27,945.01,010503,,,,
mommy,42482,Providence,22756,17,Violet,1159.501,1161.79,010503,,,,
mommy,42482,Providence,22756,17,Violet,1161.79,1174.355,010503,,,,
mommy,42480,Providence,22756,18,Violet,2463.323,2465.276,010520,,,,
mommy,42455,Providence,22744,32,Naima,1193.673,1207.377,020727,,,,
mommy,42482,Providence,22756,17,Violet,1307.676,1312.151,010503,,,,
mommy,42480,Providence,22756,18,Violet,2534.213,2535.418,010520,,,,
mommy,42480,Providence,22756,18,Violet,2696.21,2697.745,010520,,,,
mommy,42433,Providence,22744,26,Naima,3153.681,3199.77,020202,,,,
mommy,42486,Providence,22756,21,Violet,14.843,16.988,010822,,,,
mommy,42486,Providence,22756,21,Violet,43.461,48.106,010822,,,,
mommy,42486,Providence,22756,21,Violet,51.718,53.15,010822,,,,
mommy,42433,Providence,22744,26,Naima,3404.505,3407.908,020202,,,,
mommy,42433,Providence,22744,26,Naima,3443.838,3447.108,020202,,,,
mommy,42490,Providence,22756,23,Violet,42.293,44.125,011027,,,,
mommy,42433,Providence,22744,26,Naima,3830.688,3833.408,020202,,,,
mommy,42433,Providence,22744,26,Naima,3941.476,3943.576,020202,,,,
mommy,42433,Providence,22744,26,Naima,3952.743,3954.373,020202,,,,
mommy,42433,Providence,22744,26,Naima,3958.705,3963.61,020202,,,,
mommy,42433,Providence,22744,26,Naima,3963.61,3968.048,020202,,,,
mommy,42433,Providence,22744,26,Naima,3971.798,3972.906,020202,,,,
mommy,42433,Providence,22744,26,Naima,3973.858,3977.725,020202,,,,
mommy,42433,Providence,22744,26,Naima,3981.571,3983.716,020202,,,,
mommy,42433,Providence,22744,26,Naima,3989.441,4009.478,020202,,,,
mommy,42467,Providence,22744,36,Naima,325.901,330.415,030000,,,,
mommy,42467,Providence,22745,36,Naima,552.05,553.428,030000,,,,
mommy,42455,Providence,22744,32,Naima,2782.2,2783.5,020727,,,,
mommy,42467,Providence,22744,36,Naima,1062.343,1070.84,030000,,,,
mommy,42473,Providence,22744,46,Naima,1582.17,1589.166,031010,,,,
mommy,42470,Providence,22744,40,Naima,1439.618,1443.99,030325,,,,
mommy,42485,Providence,22756,20,Violet,1007.455,1010.382,010805,,,,
mommy,42485,Providence,22756,20,Violet,1019.431,1020.791,010805,,,,
mommy,42470,Providence,22744,40,Naima,1799.971,1801.808,030325,,,,
mommy,42471,Providence,22744,43,Naima,670.358,675.033,030623,,,,
mommy,42471,Providence,22744,43,Naima,693.438,709.173,030623,,,,
mommy,42486,Providence,22756,21,Violet,1177.348,1179.39,010822,,,,
mommy,42486,Providence,22756,21,Violet,1180.655,1183.39,010822,,,,
mommy,42471,Providence,22744,43,Naima,850.303,853.783,030623,,,,
mommy,42471,Providence,22744,43,Naima,923.536,929.833,030623,,,,
mommy,42470,Providence,22744,40,Naima,1988.393,1990.223,030325,,,,
mommy,42467,Providence,22751,36,Naima,2154.385,2163.543,030000,,,,
mommy,42492,Providence,22756,24,Violet,896.773,898.9,011128,,,,
mommy,42487,Providence,22756,21,Violet,524.831,531.276,010907,,,,
mommy,42484,Providence,22756,20,Violet,1230.861,1232.886,010722,,,,
mommy,42473,Providence,22744,46,Naima,2128.315,2130.171,031010,,,,
mommy,42486,Providence,22756,21,Violet,1767.891,1888.506,010822,,,,
mommy,42471,Providence,22744,43,Naima,1189.68,1201.04,030623,,,,
mommy,42487,Providence,22756,21,Violet,703.318,710.306,010907,,,,
mommy,42489,Providence,22756,22,Violet,1484.078,1486.725,011012,,,,
mommy,42496,Providence,22756,25,Violet,81.008,84.081,020110,,,,
mommy,42496,Providence,22756,25,Violet,85.518,86.775,020110,,,,
mommy,42493,Providence,22756,24,Violet,98.93,106.055,020013,,,,
mommy,42484,Providence,22756,20,Violet,1685.36,1688.01,010722,,,,
mommy,42467,Providence,22744,36,Naima,2723.823,2734.025,030000,,,,
mommy,42482,Providence,22756,17,Violet,3278.405,3280.078,010503,,,,
mommy,42473,Providence,22744,46,Naima,2568.61,2572.135,031010,,,,
mommy,42482,Providence,22756,17,Violet,3571.61,3574.948,010503,,,,
mommy,42463,Providence,22744,35,Naima,1862.216,1867.825,021018,,,,
mommy,42484,Providence,22756,20,Violet,2080.783,2083.303,010722,,,,
mommy,42469,Providence,22744,37,Naima,695.56,697.508,030101,,,,
mommy,42463,Providence,22744,35,Naima,2941.158,2942.108,021018,,,,
mommy,42468,Providence,22744,39,Naima,2568.645,2571.155,030219,,,,
mommy,42469,Providence,22751,37,Naima,1341.065,1342.7,030101,,,,
mommy,42503,Providence,22756,30,Violet,251.665,253.26,020527,,,,
mommy,42488,Providence,22756,22,Violet,181.391,184.643,010925,,,,
mommy,42463,Providence,22744,35,Naima,3841.298,3851.93,021018,,,,
mommy,42469,Providence,22751,37,Naima,1646.496,1651.963,030101,,,,
mommy,42491,Providence,22756,23,Violet,505.501,507.341,011115,,,,
mommy,42503,Providence,22756,30,Violet,1489.633,1495.528,020527,,,,
mommy,42503,Providence,22756,30,Violet,1495.528,1497.881,020527,,,,
mommy,42491,Providence,22756,23,Violet,1173.516,1188.093,011115,,,,
mommy,42474,Providence,22756,14,Violet,323.731,327.906,010214,,,,
mommy,42511,Providence,22756,35,Violet,13.306,15.426,021016,,,,
mommy,42469,Providence,22751,37,Naima,2985.128,2988.868,030101,,,,
mommy,42514,Providence,22756,36,Violet,145.871,149.83,021126,,,,
mommy,42514,Providence,22756,36,Violet,152.796,157.24,021126,,,,
mommy,42513,Providence,22756,35,Violet,109.015,113.215,021028,,,,
mommy,42502,Providence,22756,29,Violet,139.963,142.671,020515,,,,
mommy,42514,Providence,22756,36,Violet,292.271,295.411,021126,,,,
mommy,42514,Providence,22756,36,Violet,295.411,299.671,021126,,,,
mommy,42469,Providence,22744,37,Naima,3427.971,3432.386,030101,,,,
mommy,42514,Providence,22756,36,Violet,414.878,417.345,021126,,,,
mommy,42514,Providence,22756,36,Violet,971.455,976.385,021126,,,,
mommy,42498,Providence,22756,27,Violet,1483.843,1485.003,020305,,,,
mommy,42500,Providence,22756,28,Violet,259.766,262.976,020319,,,,
mommy,42511,Providence,22756,35,Violet,1918.023,1922.07,021016,,,,
mommy,42500,Providence,22756,28,Violet,451.7,453.506,020319,,,,
mommy,42508,Providence,22756,32,Violet,571.033,575.018,020807,,,,
mommy,42519,Providence,22756,43,Violet,489.658,493.306,030621,,,,
mommy,42523,Providence,22756,47,Violet,26.968,28.898,031018,,,,
mommy,42500,Providence,22756,28,Violet,1060.976,1063.525,020319,,,,
mommy,42525,Providence,22766,16,William,13.561,16.056,010412,,,,
mommy,42525,Providence,22766,16,William,16.056,18.633,010412,,,,
mommy,42525,Providence,22766,16,William,18.633,19.763,010412,,,,
mommy,42525,Providence,22766,16,William,19.763,23.3,010412,,,,
mommy,42525,Providence,22766,16,William,523.511,525.298,010412,,,,
mommy,42525,Providence,22766,16,William,694.906,696.498,010412,,,,
mommy,42525,Providence,22766,16,William,1013.778,1016.563,010412,,,,
mommy,42525,Providence,22766,16,William,1026.42,1028.493,010412,,,,
mommy,42525,Providence,22766,16,William,1143.765,1146.691,010412,,,,
mommy,42525,Providence,22766,16,William,1527.393,1534.963,010412,,,,
mommy,42525,Providence,22766,16,William,1800.015,1801.748,010412,,,,
mommy,42525,Providence,22766,16,William,1900.188,1903.46,010412,,,,
mommy,42525,Providence,22766,16,William,1940.651,1949.131,010412,,,,
mommy,42525,Providence,22766,16,William,1951.451,1954.24,010412,,,,
mommy,42525,Providence,22766,16,William,2168.195,2170.473,010412,,,,
mommy,42525,Providence,22766,16,William,2234.576,2236.116,010412,,,,
mommy,42525,Providence,22766,16,William,2530.225,2531.828,010412,,,,
mommy,42525,Providence,22766,16,William,2704.316,2707.46,010412,,,,
mommy,42525,Providence,22766,16,William,2925.838,2927.501,010412,,,,
mommy,42525,Providence,22766,16,William,2927.501,2929.638,010412,,,,
mommy,42525,Providence,22766,16,William,3135.276,3137.411,010412,,,,
mommy,42525,Providence,22766,16,William,3149.855,3161,010412,,,,
mommy,42525,Providence,22766,16,William,3508.01,3510.651,010412,,,,
mommy,42527,Providence,22766,18,William,210.306,212.195,010605,,,,
mommy,42527,Providence,22766,18,William,280.656,288.543,010605,,,,
mommy,42527,Providence,22766,18,William,306.175,308.036,010605,,,,
mommy,42527,Providence,22766,18,William,911.985,913.821,010605,,,,
mommy,42527,Providence,22766,18,William,932.306,935.386,010605,,,,
mommy,42527,Providence,22766,18,William,1137.015,1138.125,010605,,,,
mommy,42527,Providence,22766,18,William,1237.015,1239.653,010605,,,,
mommy,42527,Providence,22766,18,William,1652.311,1656.648,010605,,,,
mommy,42527,Providence,22766,18,William,1672.355,1676.318,010605,,,,
mommy,42527,Providence,22766,18,William,1695.09,1697.726,010605,,,,
mommy,42527,Providence,22766,18,William,1709.238,1711.021,010605,,,,
mommy,42500,Providence,22756,28,Violet,2093.17,2095.938,020319,,,,
mommy,42530,Providence,22766,20,William,76.505,81.84,010718,,,,
mommy,42530,Providence,22766,20,William,113.515,129.921,010718,,,,
mommy,42527,Providence,22766,18,William,2710.408,2711.751,010605,,,,
mommy,42530,Providence,22766,20,William,654.12,659.77,010718,,,,
mommy,42530,Providence,22766,20,William,728.596,730.06,010718,,,,
mommy,42530,Providence,22766,20,William,790.841,795.728,010718,,,,
mommy,42527,Providence,22766,18,William,3195.505,3197.245,010605,,,,
mommy,42530,Providence,22766,20,William,1105.911,1113.196,010718,,,,
mommy,42530,Providence,22766,20,William,1117.463,1125.106,010718,,,,
mommy,42527,Providence,22766,18,William,3292.948,3295.676,010605,,,,
mommy,42530,Providence,22766,20,William,1197.04,1203.06,010718,,,,
mommy,42530,Providence,22766,20,William,1203.06,1205.111,010718,,,,
mommy,42527,Providence,22766,18,William,3309.153,3311.303,010605,,,,
mommy,42527,Providence,22766,18,William,3312.678,3315.823,010605,,,,
mommy,42530,Providence,22766,20,William,1291.965,1315.906,010718,,,,
mommy,42527,Providence,22766,18,William,3331.446,3335.615,010605,,,,
mommy,42527,Providence,22766,18,William,3344.791,3346.375,010605,,,,
mommy,42527,Providence,22766,18,William,3348.255,3352.823,010605,,,,
mommy,42527,Providence,22766,18,William,3356.718,3358.646,010605,,,,
mommy,42527,Providence,22766,18,William,3398.395,3403.676,010605,,,,
mommy,42527,Providence,22766,18,William,3403.676,3408.748,010605,,,,
mommy,42530,Providence,22766,20,William,1481.386,1486.251,010718,,,,
mommy,42530,Providence,22766,20,William,1505.441,1508.095,010718,,,,
mommy,42527,Providence,22766,18,William,3466.888,3470.04,010605,,,,
mommy,42527,Providence,22766,18,William,3470.04,3472.673,010605,,,,
mommy,42527,Providence,22766,18,William,3521.61,3523.676,010605,,,,
mommy,42530,Providence,22766,20,William,1645.906,1649.058,010718,,,,
mommy,42530,Providence,22766,20,William,1649.058,1651.845,010718,,,,
mommy,42530,Providence,22766,20,William,1651.845,1653.918,010718,,,,
mommy,42530,Providence,22766,20,William,1814.326,1816.79,010718,,,,
mommy,42530,Providence,22766,20,William,2053.643,2056.191,010718,,,,
mommy,42530,Providence,22766,20,William,2330.173,2332.465,010718,,,,
mommy,42508,Providence,22756,32,Violet,2451.536,2456.16,020807,,,,
mommy,42530,Providence,22766,20,William,2920.925,2924.856,010718,,,,
mommy,42529,Providence,22769,19,William,1565.998,1568.5,010708,,,,
mommy,42532,Providence,22766,20,William,47.091,49.328,010814,,,,
mommy,42532,Providence,22766,20,William,70.011,73.113,010814,,,,
mommy,42537,Providence,22766,23,William,145.771,148.166,011100,,,,
mommy,42534,Providence,22766,21,William,94.423,97.211,010912,,,,
mommy,42537,Providence,22766,23,William,148.166,153.598,011100,,,,
mommy,42537,Providence,22766,23,William,184.098,187.195,011100,,,,
mommy,42532,Providence,22766,20,William,146.631,148.243,010814,,,,
mommy,42534,Providence,22766,21,William,143.965,145.493,010912,,,,
mommy,42532,Providence,22766,20,William,162.506,164.583,010814,,,,
mommy,42532,Providence,22766,20,William,164.583,166.096,010814,,,,
mommy,42537,Providence,22766,23,William,229.891,232.238,011100,,,,
mommy,42537,Providence,22768,23,William,232.238,234.646,011100,,,,
mommy,42530,Providence,22766,20,William,3279.728,3280.85,010718,,,,
mommy,42530,Providence,22766,20,William,3291.856,3295.976,010718,,,,
mommy,42530,Providence,22766,20,William,3303.04,3304.316,010718,,,,
mommy,42537,Providence,22766,23,William,430.431,434.115,011100,,,,
mommy,42531,Providence,22766,20,William,12.431,18.508,010802,,,,
mommy,42531,Providence,22766,20,William,26.693,28.846,010802,,,,
mommy,42531,Providence,22766,20,William,31.198,33.92,010802,,,,
mommy,42531,Providence,22766,20,William,33.92,39.578,010802,,,,
mommy,42534,Providence,22766,21,William,348.963,353.283,010912,,,,
mommy,42532,Providence,22766,20,William,489.943,495.925,010814,,,,
mommy,42528,Providence,22766,19,William,216.305,224.078,010619,,,,
mommy,42534,Providence,22766,21,William,512.965,515.078,010912,,,,
mommy,42526,Providence,22766,17,William,32.946,34.743,010427,,,,
mommy,42531,Providence,22766,20,William,314.231,317.045,010802,,,,
mommy,42539,Providence,22766,25,William,123.395,124.701,020028,,,,
mommy,42534,Providence,22766,21,William,681.041,690.04,010912,,,,
mommy,42540,Providence,22766,24,William,135.588,140.513,020012,,,,
mommy,42534,Providence,22766,21,William,728.318,730.718,010912,,,,
mommy,42526,Providence,22766,17,William,181.841,185.611,010427,,,,
mommy,42537,Providence,22766,23,William,1064.781,1068.371,011100,,,,
mommy,42535,Providence,22766,22,William,13.366,14.83,010927,,,,
mommy,42535,Providence,22766,22,William,18.31,19.765,010927,,,,
mommy,42535,Providence,22766,22,William,19.765,25.651,010927,,,,
mommy,42526,Providence,22766,17,William,330.941,334.756,010427,,,,
mommy,42535,Providence,22766,22,William,52.39,54.793,010927,,,,
mommy,42528,Providence,22766,19,William,668.21,669.96,010619,,,,
mommy,42526,Providence,22766,17,William,412.928,425.815,010427,,,,
mommy,42528,Providence,22766,19,William,688.015,690.263,010619,,,,
mommy,42540,Providence,22766,24,William,376.98,377.385,020012,,,,
mommy,42540,Providence,22766,24,William,387.251,391.305,020012,,,,
mommy,42528,Providence,22766,19,William,697.841,699.976,010619,,,,
mommy,42528,Providence,22766,19,William,710.913,712.808,010619,,,,
mommy,42537,Providence,22766,23,William,1337.643,1344.57,011100,,,,
mommy,42537,Providence,22766,23,William,1375.293,1404.81,011100,,,,
mommy,42540,Providence,22766,24,William,461.906,463.571,020012,,,,
mommy,42535,Providence,22766,22,William,271.453,273.985,010927,,,,
mommy,42535,Providence,22766,22,William,281.588,284.725,010927,,,,
mommy,42540,Providence,22766,24,William,489.77,493.058,020012,,,,
mommy,42540,Providence,22766,24,William,502.581,503.783,020012,,,,
mommy,42528,Providence,22766,19,William,822.741,824.41,010619,,,,
mommy,42528,Providence,22766,19,William,824.41,828.048,010619,,,,
mommy,42534,Providence,22766,21,William,1241.323,1243.298,010912,,,,
mommy,42537,Providence,22766,23,William,1622.501,1645.8,011100,,,,
mommy,42532,Providence,22766,20,William,954.128,956.223,010814,,,,
mommy,42528,Providence,22766,19,William,855.763,859.258,010619,,,,
mommy,42535,Providence,22766,22,William,409.581,412.528,010927,,,,
mommy,42535,Providence,22766,22,William,451.313,454.373,010927,,,,
mommy,42535,Providence,22766,22,William,459.431,462.316,010927,,,,
mommy,42541,Providence,22766,25,William,193.91,196.128,020109,,,,
mommy,42528,Providence,22766,19,William,889.763,891.463,010619,,,,
mommy,42541,Providence,22766,25,William,201.125,203.055,020109,,,,
mommy,42541,Providence,22766,25,William,203.055,205.513,020109,,,,
mommy,42532,Providence,22766,20,William,1000.865,1004.295,010814,,,,
mommy,42532,Providence,22766,20,William,1015.603,1017.221,010814,,,,
mommy,42540,Providence,22766,24,William,602.096,603.925,020012,,,,
mommy,42540,Providence,22766,24,William,603.925,606.701,020012,,,,
mommy,42541,Providence,22766,25,William,270.706,274.516,020109,,,,
mommy,42537,Providence,22766,23,William,1746.175,1747.978,011100,,,,
mommy,42541,Providence,22766,25,William,274.516,276.115,020109,,,,
mommy,42535,Providence,22766,22,William,527.038,528.25,010927,,,,
mommy,42528,Providence,22766,19,William,946.04,947.543,010619,,,,
mommy,42532,Providence,22766,20,William,1059.946,1061.42,010814,,,,
mommy,42541,Providence,22766,25,William,325.24,332.181,020109,,,,
mommy,42534,Providence,22766,21,William,1505.63,1509.37,010912,,,,
mommy,42541,Providence,22766,25,William,359.51,362.783,020109,,,,
mommy,42540,Providence,22766,24,William,684.831,689.766,020012,,,,
mommy,42537,Providence,22766,23,William,1830.966,1833.576,011100,,,,
mommy,42541,Providence,22766,25,William,362.783,365.86,020109,,,,
mommy,42537,Providence,22766,23,William,1854.703,1859.956,011100,,,,
mommy,42537,Providence,22766,23,William,1878.923,1882.756,011100,,,,
mommy,42541,Providence,22766,25,William,448.665,451.798,020109,,,,
